item_name, item_id, item_category_id 
"""ABBYY Lingvo x6 European Professional Version Full (Descargar versión) [PC, Versión digital]"", 1182,76 "
"""ABBYY Lingvo x6 Multilingual Home Version Full (Descargar versión) [PC, Digital Version]"", 1183,76 "
"""ABBYY Lingvo x6 Multilingual Professional Full ( descargar versión) [PC, Digital] "", 1184,76 "
ABBYY Lingvo x6 Multilingual Professional Full (caja), 1185,75 
""" ABBYY PDF Transformer 3,0 (ABBYY) [PC, Digital] "", 1186,76 "
ABBYY PDF Transformer 3,0 Full (caja), 1187,75 
""" ABBYY PDF Transformer + Full (descargar) [PC, Digital] "", 1188,76 "
""" ABBYY PDF Transformer + Full (descargar) [PC, versión digital] "", 1189,76 "
ABBYY PDF Transformer + Full (caja), 1190,75
"""ABBYY Screenshot Reader Full (descargar) [PC, versión digital]"", 1191,76 "
"""ABC / ABM / ABB - métodos y sistemas, V,A,Ivlev, T,V, Popova, Edition 2"", 1192,49 "
"""ABIS, Sistemas de información basados ??en acciones, Ivlev VA , Popova TV"", 1193,49 "
encima y más allá Acoustic 1 (digipack), 1194,55 
encima y más allá Anjunabeats 9 2CD (digipack), 1195,55 
encima y más allá Anjunabeats 10 2CD (digipack), 1196,55 
encima y más allá Anjunabeats 11 2CD (digipack), 1197,55 
ARRIBA & BEYOND Group Therapy (digipack), 1198,55 
ARRIBA Y MÁS ALLÁ We Are All We (Necesitamos digipack), 1199, 55 
AC / DC 74 Jailbreak 180 GRAMM LP, 1200,58 
AC / DC Back In Black, 1201 , 55 
AC / DC Back En Negro 180 GRAMM Edición Limitada LP,1202,58
AC / DC Back In Black (firme), 1203,56 
AC / DC Black Ice, 1204,55 
AC / DC Black Ice 180 GRAMM 2LP, 1205,58 
AC / DC Black Ice Deluxe Edition (firme), 1206,56 
AC / DC Blow Up Your Video LP, 1207,58 
AC / DC Dirty Deeds Done Dirt Cheap Limited Edition LP, 1208,58 
AC / DC Flick Of The Switch Limited Edition LP, 1209,58 
AC / DC Flick Of The Switch LP, 1210,58 
AC / DC Fly On The Wall Limited Edition LP, 1211,58 
AC / DC Fly On The Wall (firme), 1212,56 
AC / DC para aquellos que están a punto de rockear (firme), 1213,56 
AC / DC High Voltage Limited Edition LP, 1214,58 
AC / DC Highway To Hell LP, 1215,58 
AC / DC If You Want Blood You ' Ve Got It, 1216,55 
AC / DC Iron Man 2,1217,55
AC / DC Let There Be Rock Blu-Ray (s), 1218,59 
AC / DC Let There Be Rock DVD (s), 1219,59 
AC / DC Let There Be Rock Edición limitada LP, 1220,58 
AC / DC Let There Be Rock LP, 1221,58 
AC / DC Live, 1222,55 
AC / DC Live At Donnington DVD (Cyr,), 1223,59 
AC / DC Live At River Plate 2CD, 1224,55 
AC / DC Live At River Plate Blu-Ray (firme), 1225,59 
AC / DC Live At River Plate DVD, 1226,59 
AC / DC No Bull The Directors Cut DVD, 1227,59 
AC / DC OST Iron Man 2 2LP, 1228,58 
AC / DC Powerage Limited Edition LP, 1229,58 
AC / DC Powerage LP, 1230,58 
AC / DC Razor's Edge LP, 1231,58 
AC / DC Rock Or Bust LP + CD, 1232,58 
AC / DC Rock Or Bust (firme,), 1233,56
Labio superior rígido AC / DC (firme), 1234,56 
AC / DC The Rasors Edge, 1235,55 
AC / DC Who Made Who, 1236,55 
ACCEPT Balls To The Wall LP, 1237,58 
ACCEPT Best Of LP, 1238, 58 
ACCEPT Blind Rage, 1239,55 
ACCEPT Blood Of The Nations 2LP, 1240,58 
ACCEPT Stalingrad, 1241,55 
"""ACE COMBAT Assault Horizon Limited Edition [Xbox 360, subtítulos en ruso]"", 1242,23 "
"""ACE COMBAT Assault Horizon [PC, Jewel, subtítulos en ruso]"", 1243,30 "
ACE OF BASE The Golden Ratio, 1244,55 
"""ACTION COLLECTION (Ghost Rider 2, The Expendables, Professional, Source) (BD)"", 1245,41 "
ADAMS BRYAN Get Up!, 1246,55 
ADELE 19,1247,55 
ADELE 19 LP, 1248,58 
ADELE 21,1249,55
ADELE 21 LP, 1250,58 
ADELE 21 (firme), 1251,56 
ADELE 25,1252,55 
ADELE 25 LP, 1253,58 
ADELE 25 (firme), 1254,56 
ADELE Live At The Royal Albert Hall Blu-Ray + CD, 1255,59 
ADELE Skyfall, 1256,55 
AEROSMITH Devil`s Obtuve un nuevo disfraz Lo mejor de Aerosmith, 1257,55 
AEROSMITH Honkin` On Bobo, 1258,55 
AEROSMITH Música de otra dimensión, 1259,55 
AEROSMITH Nine Lives 2LP, 1260,58 
AEROSMITH The Essential 2CD, 1261,55 
AEROSMITH Pump LP, 1262,58 
AGUILERA CHics 
AGUILERA CHRISTINA Bionic, 1264,55 
AGUILERA CHRISTINA Keeps Gettin` Better CD + DVD (firmas), 1265,56 
AGUILERA CHRISTINA Lotus, 1266,55
AKON Konvicted (firme), 1267,56 
AL BANO Amanda E Libera, 1268,55 
AL BANO The Best Of, 1269,55 
AL BANO & ROMINA POWER Romantica, 1270,55 
ALEX MORPH Prime Mover (digipack), 1271,55 
"""TODO INCLUIDO, O TODO INCLUIDO"", 1272,40 "
"""TODO INCLUSIVE O TODO INCLUIDO (BD) "", 1273,37 "
""" TODO INCLUIDO O TODO INCLUIDO (DVD + BD) "", 1274,40 ALLURE "
Kiss From The Past The Remix Album (digipack), 1275,55 ALLURE 
Kiss From The Past (digipack), 1276,55 
ALPHAVILLE First Harvest 1984-1992,1277,55 
ALPHAVILLE Forever Young, 1278,55 
ALY & FILA Future Sound Of Egypt 2 (digipack), 1279, 55 
AMOS TORI Night Of Hunters, 1280,55 
AMOS TORI Bienvenido a Sunny Florida DVD + CD, 1281,59
ANASTACIA Resurrection, 1282,55 ANATHEMA 
Weather Systems, 1283,55 
COLECCIÓN ANGRY BIRDS DIBUJOS ANIMADOS Temporada 2 Volumen 1 (región), 1284,40 ANGRY 
BIRDS: TAMAÑO CORTO M / F T,1,1285,40 
COLECCIÓN ANGRY BIRDS COLECCIÓN CORTA / COLECCIÓN F T,1 (BD) , 1286,37 
PÁJAROS ENOJADOS : COLECCIÓN DE PÁJAROS ENOJADOS DE TAMAÑO CORTO M / F T,1 (región), 1287,40 
PÁJAROS ENOJADOS : COLECCIÓN DE PÁJAROS ENOJADOS DE TAMAÑO CORTO M / F T,2,1288,40 
: RECOLECCIÓN DE PÁJAROS ENOJADOS DE TAMAÑO CORTO M / F T, 2 (región), 1289,40 
ANIMAL JAZZ Keeper of Spring (firmas,), 1290,55 
APOCALYPTICA 7th Symphony, 1291,55 
APOCALYPTICA Apocalyptica Plays Metallica LP, 1292,58 
APOCALYPTICA Shadowmarker, 1293,55 
ARABESQUE Billy's Barbeque Deluxe Edition LP, 1294,58
ARABESQUE Caballero Deluxe Edition LP, 1295,58 
ARABESQUE City Cats Deluxe Edition LP, 1296,58 
ARABESQUE Friday Night Deluxe Edition LP, 1297,58 
ARABESQUE Marigot Bay Deluxe Edition LP, 1298,58 
ARABESQUE Midnight Dancer Deluxe Edition LP, 1299,58 
ARMIN VAN BUUREN A State Of Trance 2004-2009 Edición 12CD, 1300,55 
ARMIN VAN BUUREN A State Of Trance Year Mix 2011 2CD (digipack), 1301,55 
ARMIN VAN BUUREN A State Of Trance Year Mix 2012 2CD (digipack), 1302, 55 
ARMIN VAN BUUREN A State Of Trance Year Mix 2013 2CD ( digipack), 1303,55 
ARMIN VAN BUUREN A State Of Trance 2012 2CD (digipack), 1304,55 
ARMIN VAN BUUREN A State Of Trance 2013 2CD (digipack), 1305, 55
ARMIN VAN BUUREN A State Of Trance 2014 2CD (digipack), 1306,55 
ARMIN VAN BUUREN A State Of Trance 2015 2CD, 1307,55 
ARMIN VAN BUUREN Un año con Armin Van Buuren DVD, 1308,59 
ARMIN VAN BUUREN Intense The More Intense Edition 2CD (digipack), 1309,55 
ARMIN VAN BUUREN Intense (digipack), 1310,55 
ARMIN VAN BUUREN Mirage, 1311,55 
ARMIN VAN BUUREN Mirage Deluxe Edition 3CD + DVD (digipack), 1312,55 
ARMIN VAN BUUREN Mirage The Remixes (digipack), 1313,55 
ARMIN VAN Mirage solamente 
1314,5 ARMEN BUUR VAN BUUREN The Album Collection 4CD (digibook), 1315,55 
ARMIN VAN BUUREN The Music Videos 1997-2009 DVD + CD, 1316,59 
ARMIN VAN BUUREN Universal Religion Chapter 5 2CD (digipack), 1317,55
ARMIN VAN BUUREN Universal Religion Chapter 6 2CD (digipack), 1318,55 
ARMIN VAN BUUREN Universal Religion Chapter Seven (digipack), 1319,55 
ARMIN VAN BUUREN A State Of Trance 2010 2CD digipack, 1320,55 
ARMIN VAN BUUREN A State Of Trance 2011 2CD (digipack), 1321,55 
ARMSTRONG BILLY JOE & JONES NORAH Foreverly, 1322,55 
ARMSTRONG LOUIS Ambassador Of Jazz Box 10CD + Libro (caja), 1323,60 
ARMSTRONG LOUIS Essential Collection 3CD, 1324,55 
ARMSTRONG LOUIS ¡Hola Louis! 2CD, 1325,55 
ARMSTRONG LOUIS Louis And Good Book, 1326,55 
ARMSTRONG LOUIS Louis And Good Book LP, 1327,58 
ARMSTRONG LOUIS Plays WC Handy LP, 1328,58 
ARMSTRONG LOUIS Summertime 2CD, 1329,55
LOUIS ARMSTRONG El OKeh Columbia y RCA Victor Grabaciones 1925-1933 10CD (caja), 1,330,60 
Louis Armstrong y FITZGERALD ELLA Juntos, 1,331,55 
Louis Armstrong y FITZGERALD ELLA Junto 2CD, 1,332,55 
Louis Armstrong y 2CD, 1,332,55 Louis Armstrong y 2DALP, 58 
ARMSTRONG Louis & FITZGERALD ELLA & ARMSTRONG LOUIS Classic Album Collection 3LP, 1334,58 
"""ARMSTRONG, CRAIG As If To Nothing (firmas)"", 1335,56 "
"""ARMSTRONG, LOUIS Ultimate Collection 3CD (firmas)"", 1336,56 "
ARMY OF LOVERS Gran batalla de egos, 1337,55 
ATB 2CD, 1338,55 
ATB Distant Earth Remixed 2CD, 1339,55 
ATB Sunset Beach DJ Session 2 2CD, 1340,55 
AVICII Stories, 1341,55 
AZNAVOR CHARLES 20 Chansons D'Or, 1342,55
AZNAVOR CHARLES Charles Aznavour & The Clayton Hamilton Jazz Orchestra, 1343,55 
AZNAVOR CHARLES Toujours, 1344,55 
Access 2010 32-bit / x64 Russian Russia Only DVD, 1345,75 
Access 2013 32-bit / x64 Russian CEE DVD, 1346,75 
"""Ace Combat: Joint Assault (Essentials) ) [PSP, documentación rusa] "", 1347,21 "
""" Ace Combat: Joint Assault [PSP, documentación rusa] "", 1348,21 "
Acrobat Professional 11 Windows Russian BOX, 1349,75 
""" Acronis Disk Director 12 1 PC [PC, Digital] "", 1350,76 "
""" Acronis Disk Director 12 3 PC [PC, Digital] "", 1351,76 "
""" Acronis True Image 2015 para PC 1 PC [PC, Digital] "", 1352,76 "
""" Acronis True Image 2015 para PC 3 PC [PC, Digital] "", 1353,76"
Acronis True Image 2016 1 [Digital], 1354,76 
Acronis True Image 2016 3 Computadora [Digital], 1355,76 Acronis® 
Disk Director® 11 Home (caja), 1356,75 Acronis® 
True Image Home 2012 PC Backup & Recovery (caja), 1357,75 
"""Adidas miCoach (solo MS Kinect) [Xbox 360 English] "", 1358,23 "
""" Adidas miCoach (solo PS Move) [PS3 English] "", 1359,19 "
""" Adventure Park [PC, Digital] "", 1360,31 "
""" AfterShot English Windows, Mac, Linux Pro "" , 1361,75 "
"""Afterfall: Shadow of the Past [PC, Jewel, Russian]"", 1362,30 "
Age of Conan: Hyborian Adventures, DVD de la versión rusa, 1363,30 
"""Age of Wonders III [PC, versión rusa]"", 1364,30"
"""Age of Wonders III, Extended Edition [PC, Digital]"", 1365,31 "
"""Age of Wonders III, Standard Edition [PC, Digital]"", 1366,31 "
"""Air Conflict Collection [PC, Digital]"", 1367,31 "
"""Air Conflict: Pacific Carriers , Pacific Aces [PC, Digital] "", 1368,31 "
""" Air Conflict: Vietnam [PC, Digital] "", 1369,31 "
""" Air Conflicts, Vietnam [PC, Jewel, Russian version] "", 1370,30 "
""" Air Conflicts: Pacific Carriers [Xbox 360, Subtítulos en ruso] "", 1371,23 "
""" Air Conflicts: Pacific Carriers [PS3, subtítulos en ruso] "", 1372,19 "
""" Air Conflicts: Secret Wars [PC, Digital] "", 1373,31 "
""" Airline Tycoon 2 [PC, Digital] "", 1374,31 "
"""Alan Wake [PC, Jewel, versión rusa]"", 1375,30"
"""Alan Wake [PC Digital]"", 1376,31 "
Alan Wake [Xbox 360], 1377,23 
"""Alan Wake, Edición de coleccionista [PC, subtítulos en ruso]"", 1378,28 "
"""American Nightmare [PC, versión digital] de Alan Wake"", 1379,31 "
"""Alice: Madness Returns [PC, Digital] "", 1380,31 "
""" Alice: Madness Returns [PC, inglés] "", 1381,30 "
Alien Syndrome (PSP) (caso UMD), 1382,21 
""" Alien: Isolation (pre-pedido) [PC, Digital] "" , 1383,31 "
"""Alien: Isolation [PC, Jewel, Russian]"", 1384,30 "
"""Alien: Isolation [PC, Digital]"", 1385,31 "
"""Alien: Isolation [PS4, versión rusa]"", 1386,20 "
"""Alien: Isolation, Edición Nostromo [PC , Versión rusa] "", 1387,28"
"""Alien: Isolation, Nostromo Edition [PS3, versión rusa]"", 1388,19 "
"""Alien: Isolation, Nostromo Edition [PS4, versión rusa]"", 1389,20 "
"""Alien: Isolation, Nostromo Edition [Xbox 360, versión rusa]"", 1390,23 "
""" Alien: Isolation, Nostromo Edition [Xbox One, versión rusa] "", 1391,24 "
""" Alien: Isolation, Season Pass [PC, Digital] "", 1392,31 "
""" Alien: Isolation, Misión adicional ""Suicide Squad"" [PC, Digital] "", 1393,31 "
"""Alien: Isolation, Colección [PC, Digital]"", 1394,31 "
DVD Aliens vs Predator, 1395,30 
"""Aliens vs Predator [PC, Digital]"", 1396,31 "
"""Aliens vs Predator [PS3, versión rusa]"", 1397,19 "
"""Aliens:Colonial Marines [PC, Jewel, versión rusa] "", 1398,30"
"""Aliens: Colonial Marines - Bug Hunt Pack [PC, Digital]"", 1399,31 "
"""Aliens: Colonial Marines - Interrupted Stasis [PC, Digital]"", 1400,31 "
"""Aliens: Colonial Marines, Season Pass [PC, Digital]"", 1401,31 "
""" Aliens: Colonial Marines, Collector's Edition [PC, Russian] "", 1402,29 "
""" Aliens: Colonial Marines, Collector's Edition [PS3, Russian] "", 1403,19 "
""" Aliens: Colonial Marines, Collector's Edition [X360, Russian Version] "", 1404,23 "
""" Aliens : Colonial Marines, Extended Edition [PC, Digital] "", 1405,31 "
""" Aliens: Colonial Marines, Extended Edition [PC, Russian Version] "", 1406,28 "
""" Aliens: Colonial Marines, Extended Edition [PS3,Versión rusa] "", 1407,19"
"""Aliens: Colonial Marines, Extended Edition [X360, Russian]"", 1408,23 "
"""Anarchy Reigns, Limited Edition [PS3, Russian Documentation]"", 1409,19 "
"""Anarchy Reigns, Limited Edition [Xbox 360, Russian Documentation]"", 1410,23 "
Angry Birds Star Wars (1 figura surtida), 1411,70 
"""Angry Birds Star Wars (con soporte MS Kinect) [Xbox 360, versión rusa]"", 1412,23 "
"""Angry Birds Star Wars (con soporte PS Move) [PS3 versión rusa]"", 1413,19 "
"""Angry Birds Star Wars [PS Vita versión rusa] "", 1414,22 "
""" Angry Birds Star Wars [PS4 versión rusa] "", 1415,20 "
""" Angry Birds Trilogy (compatible con MS Kinect) [Xbox 360, versión rusa] "", 1416,23 "
"""Angry Birds Trilogy (compatible con PS Move) [PS3 en inglés] "", 1417,19"
"""Angry Birds [PC, Jewel, English]"", 1418,30 "
"""Angry Birds, Seasons [PC, Jewel, English]"", 1419,30 "
"""Angry Birds, Space [PC, Jewel, English]"", 1420, 30 "
"""Angry Birds, Star Wars [PC, Jewel, versión rusa] "", 1421,30 "
Anno 1404, Venecia (PC-DVD) (Jewel), 1422,30 
""" Anno 2070 [PC, Jewel] "", 1423,30 "
""" Anno 2070 [PC, Digital] "", 1424,31 "
""" Anno 2070, Deep Water [PC, Digital] "", 1425,31 "
""" Anno 2070, DLC 1: Project Eden [PC, Digital] "", 1426,31 "
""" Anno 2070, DLC 2: World Crisis - Great Market Crash [PC, Digital] "", 1427,31 "
"""Anno 2070, DLC 3:Conflicto de Nordamark [PC, Digital] "", 1428,31"
"""Anno 2070, Edición de coleccionista [PC, Digital]"", 1429,31 "
Anno 2070, Edición de coleccionista [PC], 1430,28 
"""Anno 2070, Paquete DLC: Tres en uno [PC, Digital]"", 1431,31 "
"""Anno 2070, Edición completa [PC , Digital] "", 1432,31 "
""" Anno 2205, Gold Edition (Pre-order) [PC, Digital] "", 1433,31 "
""" Anno 2205, Season Pass [PC, Versión digital] "", 1434,31 "
""" Anno 2205, Standard Edition [PC, Digital ] "", 1435,31 "
""" Anno 2205, Ultimate Edition [PC, Digital] "", 1436,31 "
""" Anno 2205, Collector's Edition [PC, versión rusa] "", 1437,28 "
""" Ann® 2070, Deep Water [PC, Jewel, versión rusa] "", 1438,30 "
App Store 1000 rublos,, 1439,32 
App Store 1500 RUB, 1440,32
App Store 500 rub,, 1441,32 
App Blaster (blaster), 1442,62 
App Steering wheel (volante), 1443,62 
Arabesque Gold Hits Colección Mp3 (mp3-CD) (Jewel), 1444,57 
"""Arcania, The Complete Tale [PS3 English]"", 1445,19 "
"""Arcania, The Complete Tale [Xbox 360 English]"", 1446,23 "
"""Arma II: Second Front [PC, Jewel, Russian Subtitles]"", 1447,30 "
"""Arma lll [PC, Russian subtitles]"", 1448,28 "
"""Arma lll [PC, Jewel , Subtítulos en ruso] "", 1449,30 "
""" Arma lll, Edición especial [PC, subtítulos en ruso] "", 1450,28 "
""" Armored Core V [PS3, documentación en ruso] "", 1451,19 "
""" Armored Core V [Xbox 360, documentación en ruso] "", 1452,23 "
""" Núcleo blindado: Día del veredicto [PS3,versión en inglés] "", 1453,19"
"""Armored Core: Vedict Day [Xbox360 English]"", 1454,23 "
"""Army Corps of Hell [PS Vita English]"", 1455,22 "
Army of Two (Classics) [Xbox 360, English], 1456, 23 
Army of Two (PS3) (Caso Set), 1457,19 
Army of Two (X-Box 360) (DVD-box), 1458,23 
"""Army of Two: The Devil's Cartel [PS3 English]"", 1459, 19 "
"""Army of Two: The Devil's Cartel [Xbox 360 English] "", 1460,23 "
""" Army of Two: The Devil's Cartel, Overkill Edition [PS3 en inglés] "", 1461,19 "
""" Army of Two: The Devil's Cartel, Overkill Edition [Xbox 360 English Version] "", 1462,23 "
""" Asphalt Injection [PS Vita, documentación rusa ] "", 1463,22 "
""" Asesinos Creed (Classics) [Xbox 360, documentación rusa] "", 1464,23"
"""Assassin's Creed (Essentials) [PS3, versión rusa]"", 1465,19 "
"""Assassin's Creed 2 Game of the Year Edition (Classics) [Xbox 360, versión rusa]"", 1466,23 "
"""Assassin's Creed 2 Game of the Year Edition (Essentials) [ PS3 Russian Version] "", 1467,19 "
""" Assassin's Creed 2, Juego del año (Clásicos) [Xbox 360 Russian Version] "", 1468,23 "
""" Assassin's Creed 3 (Essentials) [PS3 Russian Version] "", 1469,19 "
""" Assassin's Creed 3 [PC, Joya, ruso] "", 1470,30 "
""" Assassin's Creed 3 [PS3, ruso] "", 1471,19 "
""" Assassin's Creed 3 [Xbox 360, ruso] "", 1472,23 "
""" Assassin's Creed 3, Edición exclusiva [PS3, versión rusa] "", 1473,19 "
"""Assassin's Creed 3, Edición especial [PC, digital]"", 1474,31"
"""Assassin's Creed 3, Special Edition [PC Russian]"", 1475,28 "
"""Assassin's Creed 3, Washington [PC Russian]"", 1476,28 "
"""Assassin's Creed 3, Washington [PS3 Russian]"", 1477, 19 "
"""Assassin's Creed 3, Washington [Xbox 360, versión rusa] "", 1478,23 "
""" Assassin's Creed 3, Washington, Código para descargar complementos [PC, ruso] "", 1479,28 "
""" Assassin's Creed 3, Release HD [PC, Jewel, subtítulos en ruso] "", 1480,30 "
""" Assassin's Creed 3, Liberation [PS Vita, subtítulos en ruso] "", 1481,22 "
Assassin's Creed II (PC-DVD) (Jewel), 1482,30 
""" Assassin's Creed III (Clásicos) [Xbox 360 Ruso] "", 1483,23 "
""" Assassin's Creed IV,Black Flag (Essentials) [PS3, versión rusa] "", 1484,19"
"""Assassin's Creed IV, Black Flag [PS3 Russian Version]"", 1485,19 "
"""Assassin's Creed IV, Black Flag (Clásicos) [Xbox 360 Russian Version]"", 1486,23 "
"""Assassin's Creed IV, Black Flag - Blackbeard's Wrath [PC, Digital]"" , 1487,31 "
"""Assassin's Creed IV, Black Flag - Crusader & Florentine Pack [PC, Digital]"", 1488,31 "
"""Assassin's Creed IV, Black Flag - Death Vessel Pack [PC, Digital]"", 1489,31 "
"""Assassin's Creed IV, Black Flag - Guild of Rogues Pack [PC, Digital] "", 1490,31 "
""" Assassin's Creed IV, Black Flag - Illustrious Pirates Pack [PC, Digital] "", 1491, 31 "
""" Assassin's Creed IV, Black Flag - Ahorro de tiempo: Paquete de recursos [PC,Versión digital] "", 1492,31Assassin's Creed IV, Bandera Negra, Edición de bonificación [PS4, versión rusa] "", 1501,20"
"""Assassin's Creed IV, Black flag, Buccaneer Edition [PC, versión rusa]"", 1502,29 "
"""Assassin's Creed IV, Black flag, Buccaneer Edition [PS3, versión rusa]"", 1503,19 "
"""Assassin's Creed IV, Black flag, Buccaneer Edition [Xbox 360 Russian] "", 1504,23 "
""" Assassin's Creed IV, Black Flag, Deluxe Edition [PC, Digital] "", 1505,31 "
""" Assassin's Creed IV, Black Flag, Season Pass [PC, Digital]] "", 1506,31 "
""" Assassin's Creed IV, Black flag , Skull Edition [PC, versión rusa] "", 1507,29 "
""" Assassin's Creed IV, Black flag, Skull Edition [PS3, versión rusa] "", 1508,19 "
""" Assassin's Creed IV, Black Flag, Skull Edition [Xbox 360 versión rusa] "", 1509 ,23 "
"""Assassin's Creed IV, Black Flag, Edición especial [PC, Digital]"", 1510,31"
"""Assassin's Creed IV, Bandera negra, Edición especial [PC, versión rusa]"", 1511,28 "
"""Assassin's Creed IV, Bandera negra, Edición especial [PS3, versión rusa]"", 1512,19 "
"""Assassin's Creed IV, Bandera negra, Edición especial [Xbox 360 Russian] "", 1513,23 "
""" Assassin's Creed IV, Black Flag, Special Edition [PS4, Russian] "", 1514,20 "
""" Assassin's Creed IV, Black Flag, Special Edition [Xbox One versión rusa] "", 1515,24 "
Assassin's Creed IV, Bandera Negra, Edición de coleccionista, Kit de reserva [PC], 1516,30 
Assassin's Creed IV, Bandera Negra, Edición especial, Kit de reserva [PC], 1517,30 
"""Assassin's Creed IV: Black Flag, Ahorro de tiempo:"
"""Assassin's Creed Liberation HD [PC, Digital]"", 1519,31 "
Assassin's Creed Revelations, Edición especial [Xbox 360], 1520,23 
Assassin's Creed Brotherhood of Blood (Edición Auditore) (PS3), 1521,19 
Assassin's Creed Brotherhood of Blood (PS3), 1522,19 
"""Assassin's Creed, Bloodlines (Essentials) [PSP]"", 1523,21 "
"""Assassin's Creed, Antología [PC, versión rusa] "", 1524,29 "
""" Assassin's Creed, Hermandad de sangre [PC, Jewel] "", 1525,30 "
Assassin's Creed, Brotherhood of Blood [PC], 1526,28 
"""Assassin's Creed, Revelations (Platinum) [PS3, Russian]"", 1527,19 "
"""Assassin's Creed, Revelations [PC, Jewel]"", 1528,30 "
"""Assassin's Creed, Revelations,"
"""Assassin's Creed, Revelations, Edición otomana, Código para descargar complementos [PC, ruso]"", 1530,30 "
